DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_DEMAND_[MW],AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_IMPORT(-)_EXPORT(+)_[MW],BE_DEMAND_[MW],BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BE_IMPORT(-)_EXPORT(+)_[MW],CH_DEMAND_[MW],CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CH_IMPORT(-)_EXPORT(+)_[MW],DE_DEMAND_[MW],DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DE_IMPORT(-)_EXPORT(+)_[MW],FR_DEMAND_[MW],FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FR_IMPORT(-)_EXPORT(+)_[MW],NL_DEMAND_[MW],NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NL_IMPORT(-)_EXPORT(+)_[MW],SI_DEMAND_[MW],SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SI_IMPORT(-)_EXPORT(+)_[MW],DK_DEMAND_[MW],DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DK_IMPORT(-)_EXPORT(+)_[MW],Column1,,
28/10/2021,28/10/2021,FCR,1,NEGPOS_04_08,211.420,71.000,211.420,31.000,87.000,315.160,-58.000,67.000,211.420,19.000,562.000,211.420,68.000,508.000,211.420,9.000,114.000,211.420,-47.000,15.000,211.420,-9.000,20.000,211.420,-13.000,230.821,,
28/10/2021,28/10/2021,FCR,1,NEGPOS_08_12,130.120,71.000,130.120,83.000,87.000,414.440,-58.000,67.000,130.120,42.000,562.000,130.120,65.000,508.000,130.120,-57.000,114.000,130.120,-58.000,15.000,130.120,-4.000,20.000,130.120,-13.000,230.914,,
28/10/2021,28/10/2021,FCR,1,NEGPOS_12_16,293.380,71.000,293.380,78.000,87.000,293.380,-58.000,67.000,293.380,58.000,562.000,293.380,78.000,508.000,293.380,-80.000,114.000,293.380,-58.000,15.000,293.380,-8.000,20.000,293.380,-10.000,230.963,,
28/10/2021,28/10/2021,FCR,1,NEGPOS_16_20,146.370,71.000,146.370,83.000,87.000,432.400,-58.000,67.000,146.370,35.000,562.000,146.370,82.000,508.000,146.370,-68.000,114.000,146.370,-57.000,15.000,146.370,-4.000,20.000,146.370,-13.000,231.217,,
28/10/2021,28/10/2021,FCR,1,NEGPOS_20_24,151.960,71.000,151.960,46.000,87.000,394.960,-58.000,67.000,151.960,24.000,562.000,151.960,77.000,508.000,151.960,-21.000,114.000,151.960,-47.000,15.000,151.960,-8.000,20.000,151.960,-13.000,231.060,,
29/10/2021,29/10/2021,FCR,1,NEGPOS_00_04,190.000,71.000,190.000,37.000,87.000,417.360,-58.000,67.000,190.000,1.000,562.000,190.000,116.000,508.000,190.000,-30.000,114.000,190.000,-47.000,15.000,190.000,-9.000,20.000,190.000,-10.000,231.274,,
29/10/2021,29/10/2021,FCR,1,NEGPOS_04_08,220.570,71.000,220.570,37.000,87.000,430.240,-58.000,67.000,220.570,16.000,562.000,220.570,105.000,508.000,220.570,-34.000,114.000,220.570,-47.000,15.000,220.570,-9.000,20.000,220.570,-10.000,231.476,,
29/10/2021,29/10/2021,FCR,1,NEGPOS_08_12,177.080,71.000,177.080,70.000,87.000,442.880,-58.000,67.000,177.080,60.000,562.000,177.080,86.000,508.000,177.080,-97.000,114.000,177.080,-47.000,15.000,177.080,-4.000,20.000,177.080,-10.000,231.581,,
29/10/2021,29/10/2021,FCR,1,NEGPOS_12_16,192.000,71.000,192.000,36.000,87.000,1078.040,-58.000,67.000,192.000,31.000,562.000,192.000,118.000,508.000,192.000,-62.000,114.000,192.000,-47.000,15.000,192.000,-8.000,20.000,192.000,-10.000,231.609,,
29/10/2021,29/10/2021,FCR,1,NEGPOS_16_20,146.000,71.000,146.000,72.000,87.000,456.120,-58.000,67.000,146.000,57.000,562.000,146.000,92.000,508.000,146.000,-101.000,114.000,146.000,-47.000,15.000,146.000,-4.000,20.000,146.000,-11.000,231.749,,
29/10/2021,29/10/2021,FCR,1,NEGPOS_20_24,127.000,71.000,127.000,41.000,87.000,393.400,-58.000,67.000,127.000,14.000,562.000,127.000,72.000,508.000,127.000,-2.000,114.000,127.000,-47.000,15.000,127.000,-8.000,20.000,127.000,-12.000,231.851,,
30/10/2021,30/10/2021,FCR,1,NEGPOS_00_04,157.000,71.000,157.000,29.000,87.000,216.560,-60.000,67.000,157.000,-5.000,562.000,157.000,91.000,508.000,157.000,14.000,114.000,157.000,-45.000,15.000,157.000,-8.000,20.000,157.000,-10.000,232.071,,
30/10/2021,30/10/2021,FCR,1,NEGPOS_04_08,126.400,71.000,126.400,29.000,87.000,254.760,-60.000,67.000,126.400,-12.000,562.000,126.400,76.000,508.000,126.400,32.000,114.000,126.400,-45.000,15.000,126.400,-9.000,20.000,126.400,-11.000,232.342,,
30/10/2021,30/10/2021,FCR,1,NEGPOS_08_12,107.000,71.000,107.000,33.000,87.000,117.560,-60.000,67.000,107.000,8.000,562.000,107.000,74.000,508.000,107.000,9.000,114.000,107.000,-45.000,15.000,107.000,-8.000,20.000,107.000,-11.000,232.537,,
30/10/2021,30/10/2021,FCR,1,NEGPOS_12_16,96.160,71.000,96.160,28.000,87.000,162.440,-60.000,67.000,96.160,-4.000,562.000,96.160,49.000,508.000,96.160,51.000,114.000,96.160,-45.000,15.000,96.160,-8.000,20.000,96.160,-11.000,232.812,,
30/10/2021,30/10/2021,FCR,1,NEGPOS_16_20,105.080,71.000,105.080,33.000,87.000,105.080,-60.000,67.000,105.080,11.000,562.000,105.080,53.000,508.000,105.080,27.000,114.000,105.080,-45.000,15.000,105.080,-8.000,20.000,105.080,-11.000,233.139,,
30/10/2021,30/10/2021,FCR,1,NEGPOS_20_24,95.360,71.000,95.360,34.000,87.000,95.360,-60.000,67.000,95.360,-7.000,562.000,95.360,84.000,508.000,95.360,13.000,114.000,95.360,-45.000,15.000,95.360,-8.000,20.000,95.360,-11.000,233.495,,
31/10/2021,31/10/2021,FCR,1,NEGPOS_00_04,160.000,71.000,160.000,-20.000,87.000,216.750,-60.000,67.000,160.000,-10.000,562.000,160.000,53.000,508.000,160.000,103.000,114.000,160.000,-45.000,15.000,160.000,-9.000,20.000,160.000,-12.000,233.831,,
31/10/2021,31/10/2021,FCR,1,NEGPOS_04_08,133.200,71.000,133.200,30.000,87.000,265.400,-60.000,67.000,133.200,-6.000,562.000,133.200,63.000,508.000,133.200,38.000,114.000,133.200,-45.000,15.000,133.200,-9.000,20.000,133.200,-11.000,234.193,,
31/10/2021,31/10/2021,FCR,1,NEGPOS_08_12,143.000,71.000,143.000,40.000,87.000,220.000,-60.000,67.000,143.000,-7.000,562.000,143.000,59.000,508.000,143.000,43.000,114.000,143.000,-45.000,15.000,143.000,-7.000,20.000,143.000,-10.000,234.388,,
31/10/2021,31/10/2021,FCR,1,NEGPOS_12_16,119.280,71.000,119.280,35.000,87.000,283.080,-60.000,67.000,119.280,-11.000,562.000,119.280,39.000,508.000,119.280,61.000,114.000,119.280,-45.000,15.000,119.280,-8.000,20.000,119.280,-11.000,234.654,,
31/10/2021,31/10/2021,FCR,1,NEGPOS_16_20,178.120,71.000,178.120,40.000,87.000,178.120,-60.000,67.000,178.120,-2.000,562.000,178.120,90.000,508.000,178.120,-9.000,114.000,178.120,-45.000,15.000,178.120,-4.000,20.000,178.120,-10.000,234.896,,
31/10/2021,31/10/2021,FCR,1,NEGPOS_20_24,153.280,71.000,153.280,41.000,87.000,153.800,-60.000,67.000,153.280,-9.000,562.000,153.280,80.000,508.000,153.280,11.000,114.000,153.280,-45.000,15.000,153.280,-8.000,20.000,153.280,-10.000,235.202,,
01/11/2021,01/11/2021,FCR,1,NEGPOS_00_04,151.770,71.000,151.770,30.000,87.000,273.800,-60.000,67.000,151.770,-43.000,562.000,151.770,43.000,508.000,151.770,95.000,114.000,151.770,-46.000,15.000,151.770,-9.000,20.000,151.770,-10.000,235.353,,
01/11/2021,01/11/2021,FCR,1,NEGPOS_04_08,90.000,71.000,90.000,30.000,87.000,241.400,-60.000,67.000,90.000,-44.000,562.000,90.000,36.000,508.000,90.000,104.000,114.000,90.000,-46.000,15.000,90.000,-9.000,20.000,90.000,-11.000,235.572,,
01/11/2021,01/11/2021,FCR,1,NEGPOS_08_12,182.890,71.000,182.890,40.000,87.000,182.890,-60.000,67.000,182.890,56.000,562.000,182.890,30.000,508.000,182.890,-7.000,114.000,182.890,-46.000,15.000,182.890,-7.000,20.000,182.890,-6.000,235.795,,
01/11/2021,01/11/2021,FCR,1,NEGPOS_12_16,179.360,71.000,179.360,35.000,87.000,179.360,-60.000,67.000,179.360,35.000,562.000,179.360,32.000,508.000,179.360,21.000,114.000,179.360,-46.000,15.000,179.360,-8.000,20.000,179.360,-9.000,236.185,,
01/11/2021,01/11/2021,FCR,1,NEGPOS_16_20,129.500,71.000,129.500,40.000,87.000,129.500,-60.000,67.000,129.500,49.000,562.000,129.500,13.000,508.000,129.500,21.000,114.000,129.500,-46.000,15.000,129.500,-5.000,20.000,129.500,-10.000,236.328,,
01/11/2021,01/11/2021,FCR,1,NEGPOS_20_24,147.420,71.000,147.420,41.000,87.000,147.420,-60.000,67.000,147.420,-6.000,562.000,147.420,64.000,508.000,147.420,30.000,114.000,147.420,-46.000,15.000,147.420,-8.000,20.000,147.420,-10.000,236.481,,
02/11/2021,02/11/2021,FCR,1,NEGPOS_00_04,205.720,71.000,205.720,18.000,87.000,205.720,-60.000,67.000,205.720,-8.000,562.000,205.720,129.000,508.000,205.720,-14.000,114.000,205.720,-47.000,15.000,205.720,-9.000,20.000,205.720,-9.000,236.769,,
02/11/2021,02/11/2021,FCR,1,NEGPOS_04_08,184.950,71.000,184.950,18.000,87.000,184.950,-60.000,67.000,184.950,32.000,562.000,184.950,121.000,508.000,184.950,-46.000,114.000,184.950,-47.000,15.000,184.950,-9.000,20.000,184.950,-9.000,237.011,,
02/11/2021,02/11/2021,FCR,1,NEGPOS_08_12,155.720,71.000,155.720,44.000,87.000,155.720,-60.000,67.000,155.720,85.000,562.000,136.790,168.000,508.000,155.720,-175.000,114.000,155.720,-47.000,15.000,155.720,-5.000,20.000,155.720,-9.000,237.096,,
02/11/2021,02/11/2021,FCR,1,NEGPOS_12_16,116.700,71.000,116.700,36.000,87.000,117.720,-60.000,67.000,116.700,53.000,562.000,87.000,168.000,508.000,116.700,-133.000,114.000,116.700,-47.000,15.000,116.700,-7.000,20.000,116.700,-10.000,237.237,,
02/11/2021,02/11/2021,FCR,1,NEGPOS_16_20,135.440,71.000,135.440,48.000,87.000,197.320,-60.000,67.000,135.440,19.000,562.000,135.440,154.000,508.000,135.440,-100.000,114.000,135.440,-49.000,15.000,135.440,-3.000,20.000,135.440,-9.000,237.459,,
02/11/2021,02/11/2021,FCR,1,NEGPOS_20_24,117.320,71.000,117.320,42.000,87.000,141.720,-60.000,67.000,117.320,33.000,562.000,106.390,164.000,508.000,117.320,-113.000,114.000,117.320,-49.000,15.000,117.320,-7.000,20.000,117.320,-10.000,237.789,,
03/11/2021,03/11/2021,FCR,1,NEGPOS_00_04,206.000,71.000,206.000,18.000,87.000,206.000,-60.000,67.000,206.000,24.000,562.000,206.000,157.000,508.000,206.000,-70.000,114.000,206.000,-52.000,15.000,206.000,-8.000,20.000,206.000,-9.000,238.070,,
03/11/2021,03/11/2021,FCR,1,NEGPOS_04_08,188.000,71.000,188.000,34.000,87.000,188.000,-60.000,67.000,188.000,76.000,562.000,188.000,72.000,508.000,188.000,-53.000,114.000,188.000,-52.000,15.000,188.000,-8.000,20.000,188.000,-9.000,238.401,,
03/11/2021,03/11/2021,FCR,1,NEGPOS_08_12,112.000,71.000,112.000,68.000,87.000,175.800,-60.000,67.000,112.000,35.000,562.000,112.000,100.000,508.000,112.000,-77.000,114.000,112.000,-52.000,15.000,112.000,-5.000,20.000,112.000,-8.000,238.491,,
03/11/2021,03/11/2021,FCR,1,NEGPOS_12_16,99.100,71.000,99.100,39.000,87.000,135.320,-60.000,67.000,99.100,22.000,562.000,99.100,132.000,508.000,99.100,-63.000,114.000,99.100,-50.000,15.000,99.100,-9.000,20.000,99.100,-10.000,238.630,,
03/11/2021,03/11/2021,FCR,1,NEGPOS_16_20,42.000,71.000,42.000,-11.000,87.000,204.120,-60.000,67.000,42.000,-12.000,562.000,42.000,75.000,508.000,42.000,86.000,114.000,42.000,-52.000,15.000,42.000,-15.000,20.000,42.000,-11.000,238.981,,
03/11/2021,03/11/2021,FCR,1,NEGPOS_20_24,142.370,71.000,142.370,49.000,87.000,164.520,-60.000,67.000,142.370,62.000,562.000,142.370,108.000,508.000,142.370,-92.000,114.000,142.370,-52.000,15.000,142.370,-6.000,20.000,142.370,-9.000,239.370,,
04/11/2021,04/11/2021,FCR,1,NEGPOS_00_04,118.720,71.000,118.720,1.000,87.000,118.720,-60.000,67.000,118.720,0.000,562.000,118.720,59.000,508.000,118.720,67.000,114.000,118.720,-49.000,15.000,118.720,-8.000,20.000,118.720,-10.000,239.919,,
04/11/2021,04/11/2021,FCR,1,NEGPOS_04_08,138.020,71.000,138.020,1.000,87.000,138.020,-60.000,67.000,138.020,5.000,562.000,138.020,64.000,508.000,138.020,57.000,114.000,138.020,-49.000,15.000,138.020,-8.000,20.000,138.020,-10.000,240.192,,
04/11/2021,04/11/2021,FCR,1,NEGPOS_08_12,104.000,71.000,104.000,26.000,87.000,348.600,-59.000,67.000,104.000,11.000,562.000,104.000,119.000,508.000,104.000,-35.000,114.000,104.000,-49.000,15.000,104.000,-4.000,20.000,104.000,-9.000,240.532,,
04/11/2021,04/11/2021,FCR,1,NEGPOS_12_16,85.990,71.000,85.990,20.000,87.000,281.160,-59.000,67.000,85.990,38.000,562.000,85.990,103.000,508.000,85.990,-35.000,114.000,85.990,-47.000,15.000,85.990,-9.000,20.000,85.990,-10.000,240.820,,
04/11/2021,04/11/2021,FCR,1,NEGPOS_16_20,99.880,71.000,99.880,26.000,87.000,528.840,-59.000,67.000,99.880,7.000,562.000,99.880,56.000,508.000,99.880,27.000,114.000,99.880,-47.000,15.000,99.880,0.000,20.000,99.880,-10.000,241.205,,
04/11/2021,04/11/2021,FCR,1,NEGPOS_20_24,83.360,71.000,83.360,1.000,87.000,131.040,-60.000,67.000,83.360,-19.000,562.000,83.360,56.000,508.000,83.360,88.000,114.000,83.360,-47.000,15.000,83.360,-9.000,20.000,83.360,-10.000,241.644,,
05/11/2021,05/11/2021,FCR,1,NEGPOS_00_04,96.880,71.000,96.880,10.000,87.000,177.960,-58.000,67.000,96.880,-1.000,562.000,96.880,47.000,508.000,96.880,67.000,114.000,96.880,-48.000,15.000,96.880,-6.000,20.000,96.880,-11.000,242.045,,
05/11/2021,05/11/2021,FCR,1,NEGPOS_04_08,152.000,71.000,152.000,14.000,87.000,265.120,-58.000,67.000,152.000,55.000,562.000,152.000,11.000,508.000,152.000,40.000,114.000,152.000,-48.000,15.000,152.000,-4.000,20.000,152.000,-10.000,242.496,,
05/11/2021,05/11/2021,FCR,1,NEGPOS_08_12,109.240,71.000,109.240,44.000,87.000,521.920,-58.000,67.000,109.240,63.000,562.000,109.240,85.000,508.000,109.240,-71.000,114.000,109.240,-46.000,15.000,109.240,-9.000,20.000,109.240,-8.000,242.911,,
05/11/2021,05/11/2021,FCR,1,NEGPOS_12_16,92.500,71.000,92.500,27.000,87.000,275.680,-58.000,67.000,82.040,99.000,562.000,92.500,90.000,508.000,92.500,-99.000,114.000,92.500,-46.000,15.000,92.500,-2.000,20.000,92.500,-11.000,243.171,,
05/11/2021,05/11/2021,FCR,1,NEGPOS_16_20,75.280,71.000,75.280,26.000,87.000,593.480,-58.000,67.000,75.280,59.000,562.000,75.280,34.000,508.000,75.280,5.000,114.000,75.280,-46.000,15.000,75.280,-9.000,20.000,75.280,-11.000,243.555,,
05/11/2021,05/11/2021,FCR,1,NEGPOS_20_24,123.880,71.000,123.880,28.000,87.000,288.720,-58.000,67.000,123.880,87.000,562.000,123.880,78.000,508.000,123.880,-76.000,114.000,123.880,-46.000,15.000,123.880,-3.000,20.000,123.880,-10.000,243.989,,
06/11/2021,06/11/2021,FCR,1,NEGPOS_00_04,114.520,71.000,114.520,18.000,87.000,135.720,-60.000,67.000,114.520,88.000,562.000,114.520,7.000,508.000,114.520,9.000,114.000,114.520,-46.000,15.000,114.520,-6.000,20.000,114.520,-10.000,244.475,,
06/11/2021,06/11/2021,FCR,1,NEGPOS_04_08,138.000,71.000,138.000,18.000,87.000,156.200,-60.000,67.000,138.000,85.000,562.000,138.000,12.000,508.000,138.000,6.000,114.000,138.000,-46.000,15.000,138.000,-5.000,20.000,138.000,-10.000,244.823,,
06/11/2021,06/11/2021,FCR,1,NEGPOS_08_12,88.170,71.000,88.170,29.000,87.000,91.000,-60.000,67.000,88.170,68.000,562.000,88.170,22.000,508.000,88.170,0.000,114.000,88.170,-46.000,15.000,88.170,-2.000,20.000,88.170,-11.000,245.201,,
06/11/2021,06/11/2021,FCR,1,NEGPOS_12_16,77.000,71.000,77.000,17.000,87.000,147.560,-60.000,67.000,77.000,55.000,562.000,77.000,29.000,508.000,77.000,20.000,114.000,77.000,-46.000,15.000,77.000,-4.000,20.000,77.000,-11.000,245.513,,
06/11/2021,06/11/2021,FCR,1,NEGPOS_16_20,80.000,71.000,80.000,20.000,87.000,80.000,-60.000,67.000,80.000,67.000,562.000,80.000,-22.000,508.000,80.000,61.000,114.000,80.000,-46.000,15.000,80.000,-9.000,20.000,80.000,-11.000,245.972,,
06/11/2021,06/11/2021,FCR,1,NEGPOS_20_24,82.030,71.000,82.030,30.000,87.000,158.920,-60.000,67.000,82.030,58.000,562.000,82.030,7.000,508.000,82.030,27.000,114.000,82.030,-46.000,15.000,82.030,-5.000,20.000,82.030,-11.000,246.466,,
07/11/2021,07/11/2021,FCR,1,NEGPOS_00_04,151.060,71.000,151.060,10.000,87.000,224.120,-60.000,67.000,151.060,61.000,562.000,151.060,-16.000,508.000,151.060,73.000,114.000,151.060,-46.000,15.000,151.060,-8.000,20.000,160.800,-14.000,246.954,,
07/11/2021,07/11/2021,FCR,1,NEGPOS_04_08,203.400,71.000,203.400,10.000,87.000,221.000,-60.000,67.000,203.400,46.000,562.000,203.400,27.000,508.000,203.400,45.000,114.000,203.400,-46.000,15.000,203.400,-8.000,20.000,203.400,-14.000,247.439,,
07/11/2021,07/11/2021,FCR,1,NEGPOS_08_12,173.000,71.000,173.000,20.000,87.000,173.000,-60.000,67.000,173.000,55.000,562.000,173.000,69.000,508.000,173.000,-20.000,114.000,173.000,-46.000,15.000,173.000,-4.000,20.000,173.000,-14.000,247.694,,
07/11/2021,07/11/2021,FCR,1,NEGPOS_12_16,153.220,71.000,153.220,20.000,87.000,158.600,-60.000,67.000,153.220,63.000,562.000,153.220,18.000,508.000,153.220,25.000,114.000,153.220,-46.000,15.000,153.220,-6.000,20.000,160.800,-14.000,247.825,,
07/11/2021,07/11/2021,FCR,1,NEGPOS_16_20,86.320,71.000,86.320,2.000,87.000,86.320,-60.000,67.000,86.320,56.000,562.000,86.320,48.000,508.000,86.320,15.000,114.000,86.320,-46.000,15.000,86.320,-1.000,20.000,160.800,-14.000,248.047,,
07/11/2021,07/11/2021,FCR,1,NEGPOS_20_24,163.000,71.000,163.000,21.000,87.000,163.000,-60.000,67.000,163.000,84.000,562.000,163.000,59.000,508.000,163.000,-39.000,114.000,163.000,-46.000,15.000,163.000,-5.000,20.000,163.000,-14.000,248.307,,
08/11/2021,08/11/2021,FCR,1,NEGPOS_00_04,152.880,71.000,152.880,12.000,87.000,176.520,-60.000,67.000,152.880,15.000,562.000,152.880,65.000,508.000,152.880,36.000,114.000,152.880,-46.000,15.000,152.880,-8.000,20.000,152.880,-10.000,248.568,,
08/11/2021,08/11/2021,FCR,1,NEGPOS_04_08,200.800,71.000,200.800,6.000,87.000,200.800,-60.000,67.000,200.800,37.000,562.000,200.800,72.000,508.000,200.800,8.000,114.000,200.800,-46.000,15.000,200.800,-8.000,20.000,200.800,-9.000,248.825,,
08/11/2021,08/11/2021,FCR,1,NEGPOS_08_12,65.000,71.000,65.000,15.000,87.000,76.440,-60.000,67.000,65.000,-15.000,562.000,65.000,95.000,508.000,65.000,31.000,114.000,65.000,-46.000,15.000,65.000,-10.000,20.000,65.000,-10.000,249.113,,
08/11/2021,08/11/2021,FCR,1,NEGPOS_12_16,48.000,71.000,48.000,15.000,87.000,55.320,-60.000,67.000,48.000,14.000,562.000,48.000,78.000,508.000,48.000,28.000,114.000,48.000,-46.000,15.000,48.000,-15.000,20.000,48.000,-12.000,249.258,,
08/11/2021,08/11/2021,FCR,1,NEGPOS_16_20,25.000,71.000,25.000,-15.000,87.000,162.440,-60.000,67.000,25.000,-34.000,562.000,25.000,38.000,508.000,11.000,152.000,114.000,25.000,-52.000,15.000,25.000,-15.000,20.000,34.230,-14.000,249.815,,
08/11/2021,08/11/2021,FCR,1,NEGPOS_20_24,71.290,71.000,71.290,15.000,87.000,71.290,-60.000,67.000,71.290,8.000,562.000,71.290,123.000,508.000,71.290,-10.000,114.000,71.290,-48.000,15.000,71.290,-9.000,20.000,71.290,-11.000,250.426,,
09/11/2021,09/11/2021,FCR,1,NEGPOS_00_04,180.000,71.000,180.000,17.000,87.000,180.000,-60.000,67.000,180.000,22.000,562.000,180.000,131.000,508.000,180.000,-47.000,114.000,180.000,-48.000,15.000,180.000,-6.000,20.000,180.000,-9.000,251.084,,
09/11/2021,09/11/2021,FCR,1,NEGPOS_04_08,172.000,71.000,172.000,30.000,87.000,172.000,-60.000,67.000,172.000,73.000,562.000,172.000,70.000,508.000,172.000,-46.000,114.000,172.000,-46.000,15.000,172.000,-6.000,20.000,172.000,-14.000,251.632,,
09/11/2021,09/11/2021,FCR,1,NEGPOS_08_12,68.500,71.000,68.500,23.000,87.000,87.400,-60.000,67.000,68.500,13.000,562.000,68.500,90.000,508.000,68.500,-4.000,114.000,68.500,-45.000,15.000,68.500,-1.000,20.000,160.800,-14.000,251.851,,
09/11/2021,09/11/2021,FCR,1,NEGPOS_12_16,80.000,71.000,80.000,23.000,87.000,80.000,-60.000,67.000,80.000,60.000,562.000,80.000,155.000,508.000,80.000,-114.000,114.000,80.000,-45.000,15.000,80.000,-8.000,20.000,80.000,-11.000,252.096,,
09/11/2021,09/11/2021,FCR,1,NEGPOS_16_20,90.920,71.000,90.920,9.000,87.000,162.360,-60.000,67.000,90.920,10.000,562.000,90.920,106.000,508.000,90.920,-10.000,114.000,90.920,-45.000,15.000,90.920,1.000,20.000,90.920,-11.000,252.377,,
09/11/2021,09/11/2021,FCR,1,NEGPOS_20_24,117.420,71.000,117.420,18.000,87.000,117.420,-60.000,67.000,117.420,75.000,562.000,117.420,114.000,508.000,117.420,-88.000,114.000,117.420,-45.000,15.000,117.420,-3.000,20.000,117.420,-10.000,252.909,,
10/11/2021,10/11/2021,FCR,1,NEGPOS_00_04,160.000,71.000,160.000,26.000,87.000,160.000,-60.000,67.000,160.000,21.000,562.000,160.000,127.000,508.000,160.000,-48.000,114.000,160.000,-48.000,15.000,160.000,-8.000,20.000,160.000,-10.000,253.410,,
10/11/2021,10/11/2021,FCR,1,NEGPOS_04_08,189.160,71.000,189.160,39.000,87.000,189.160,-60.000,67.000,189.160,73.000,562.000,189.160,51.000,508.000,189.160,-38.000,114.000,189.160,-48.000,15.000,189.160,-8.000,20.000,189.160,-9.000,253.832,,
10/11/2021,10/11/2021,FCR,1,NEGPOS_08_12,51.800,71.000,51.800,28.000,87.000,233.480,-60.000,67.000,51.800,-8.000,562.000,51.800,70.000,508.000,51.800,48.000,114.000,51.800,-49.000,15.000,51.800,-15.000,20.000,58.520,-14.000,254.125,,
10/11/2021,10/11/2021,FCR,1,NEGPOS_12_16,66.000,71.000,66.000,45.000,87.000,161.800,-60.000,67.000,66.000,-4.000,562.000,66.000,98.000,508.000,66.000,-8.000,114.000,66.000,-49.000,15.000,66.000,-12.000,20.000,66.000,-10.000,254.328,,
10/11/2021,10/11/2021,FCR,1,NEGPOS_16_20,30.000,71.000,30.000,-6.000,87.000,242.760,-60.000,67.000,30.000,-33.000,562.000,30.000,24.000,508.000,3.320,152.000,114.000,30.000,-48.000,15.000,30.000,-15.000,20.000,85.370,-14.000,254.942,,
10/11/2021,10/11/2021,FCR,1,NEGPOS_20_24,92.600,71.000,92.600,39.000,87.000,137.320,-60.000,67.000,92.600,19.000,562.000,92.600,124.000,508.000,92.600,-58.000,114.000,92.600,-46.000,15.000,92.600,-8.000,20.000,92.600,-10.000,255.536,,
11/11/2021,11/11/2021,FCR,1,NEGPOS_00_04,177.400,71.000,177.400,27.000,87.000,177.400,-60.000,67.000,177.400,25.000,562.000,177.400,136.000,508.000,177.400,-64.000,114.000,177.400,-47.000,15.000,177.400,-8.000,20.000,177.400,-9.000,256.073,,
11/11/2021,11/11/2021,FCR,1,NEGPOS_04_08,197.540,71.000,197.540,44.000,87.000,197.540,-60.000,67.000,197.540,54.000,562.000,197.540,111.000,508.000,197.540,-92.000,114.000,197.540,-47.000,15.000,197.540,-8.000,20.000,197.540,-2.000,256.590,,
11/11/2021,11/11/2021,FCR,1,NEGPOS_08_12,80.000,71.000,80.000,38.000,87.000,214.160,-60.000,67.000,80.000,82.000,562.000,80.000,105.000,508.000,80.000,-101.000,114.000,80.000,-50.000,15.000,80.000,-5.000,20.000,80.000,-9.000,256.841,,
11/11/2021,11/11/2021,FCR,1,NEGPOS_12_16,87.000,71.000,87.000,38.000,87.000,160.080,-60.000,67.000,87.000,67.000,562.000,87.000,123.000,508.000,87.000,-103.000,114.000,87.000,-50.000,15.000,87.000,-5.000,20.000,87.000,-10.000,257.030,,
11/11/2021,11/11/2021,FCR,1,NEGPOS_16_20,67.720,71.000,67.720,2.000,87.000,273.120,-60.000,67.000,67.720,-22.000,562.000,67.720,79.000,508.000,67.720,66.000,114.000,67.720,-47.000,15.000,67.720,-8.000,20.000,67.720,-10.000,257.596,,
11/11/2021,11/11/2021,FCR,1,NEGPOS_20_24,81.470,71.000,81.470,40.000,87.000,161.360,-60.000,67.000,81.470,14.000,562.000,81.470,127.000,508.000,81.470,-56.000,114.000,81.470,-47.000,15.000,81.470,-4.000,20.000,81.470,-10.000,258.143,,
12/11/2021,12/11/2021,FCR,1,NEGPOS_00_04,156.840,71.000,156.840,23.000,87.000,156.840,-60.000,67.000,156.840,29.000,562.000,156.840,123.000,508.000,156.840,-55.000,114.000,156.840,-46.000,15.000,156.840,-8.000,20.000,156.840,-6.000,258.755,,
12/11/2021,12/11/2021,FCR,1,NEGPOS_04_08,159.200,71.000,159.200,40.000,87.000,159.200,-60.000,67.000,159.200,69.000,562.000,159.200,82.000,508.000,159.200,-62.000,114.000,159.200,-46.000,15.000,159.200,-9.000,20.000,159.200,-11.000,259.327,,
12/11/2021,12/11/2021,FCR,1,NEGPOS_08_12,75.920,71.000,75.920,47.000,87.000,169.760,-60.000,67.000,75.920,66.000,562.000,75.920,111.000,508.000,75.920,-98.000,114.000,75.920,-44.000,15.000,75.920,-8.000,20.000,81.610,-14.000,259.658,,
12/11/2021,12/11/2021,FCR,1,NEGPOS_12_16,88.000,71.000,88.000,44.000,87.000,99.920,-60.000,67.000,88.000,95.000,562.000,88.000,135.000,508.000,88.000,-151.000,114.000,88.000,-44.000,15.000,88.000,-8.000,20.000,88.000,-11.000,259.985,,
12/11/2021,12/11/2021,FCR,1,NEGPOS_16_20,87.000,71.000,87.000,40.000,87.000,172.160,-60.000,67.000,87.000,61.000,562.000,87.000,112.000,508.000,87.000,-90.000,114.000,87.000,-44.000,15.000,87.000,-8.000,20.000,87.000,-11.000,260.566,,
