Period,Elområde,aFRR Upp Pris (EUR/MW),aFRR Upp Volym (MW),aFRR Ned Pris (EUR/MW),aFRR Ned Volym (MW),Publiceringstidpunkt
23/02/2022 20:00,,25.9,115,26.21,130,17/02/2022 13:01
23/02/2022 21:00,,26.21,135,26.84,150,17/02/2022 13:01
23/02/2022 22:00,,26.27,115,27.33,140,17/02/2022 13:01
23/02/2022 23:00,,26.27,115,27.33,140,17/02/2022 13:01
24/02/2022 00:00,,26.24,105,26.55,110,17/02/2022 13:01
24/02/2022 01:00,,0,0,0,0,17/02/2022 13:01
24/02/2022 02:00,,0,0,0,0,17/02/2022 13:01
24/02/2022 03:00,,0,0,0,0,17/02/2022 13:01
24/02/2022 04:00,,0,0,0,0,17/02/2022 13:01
24/02/2022 05:00,,27.78,140,27.94,140,17/02/2022 13:01
24/02/2022 06:00,,27.7,150,27.85,150,17/02/2022 13:01
24/02/2022 07:00,,26.89,145,26.84,150,17/02/2022 13:01
24/02/2022 08:00,,27.03,140,26.84,150,17/02/2022 13:01
24/02/2022 09:00,,25.89,110,25.98,130,17/02/2022 13:01
24/02/2022 10:00,,25.89,110,25.98,130,17/02/2022 13:01
24/02/2022 11:00,,25.89,110,25.98,130,17/02/2022 13:01
24/02/2022 12:00,,25.89,110,25.98,130,17/02/2022 13:01
24/02/2022 13:00,,25.89,110,25.98,130,17/02/2022 13:01
24/02/2022 14:00,,25.89,110,25.98,130,17/02/2022 13:01
24/02/2022 15:00,,25.9,115,25.98,130,17/02/2022 13:01
24/02/2022 16:00,,25.9,115,25.98,130,17/02/2022 13:01
24/02/2022 17:00,,25.9,115,25.98,130,17/02/2022 13:01
24/02/2022 18:00,,25.9,115,25.98,130,17/02/2022 13:01
24/02/2022 19:00,,25.9,115,26.21,130,17/02/2022 13:01
24/02/2022 20:00,,25.9,115,26.21,130,17/02/2022 13:01
24/02/2022 21:00,,26.21,135,26.84,150,17/02/2022 13:01
24/02/2022 22:00,,26.27,115,27.33,140,17/02/2022 13:01
24/02/2022 23:00,,26.27,115,27.33,140,17/02/2022 13:01
25/02/2022 00:00,,26.24,105,26.55,110,17/02/2022 13:01
25/02/2022 01:00,,0,0,0,0,17/02/2022 13:01
25/02/2022 02:00,,0,0,0,0,17/02/2022 13:01
25/02/2022 03:00,,0,0,0,0,17/02/2022 13:01
25/02/2022 04:00,,0,0,0,0,17/02/2022 13:01
25/02/2022 05:00,,27.78,140,27.94,140,17/02/2022 13:01
25/02/2022 06:00,,27.7,150,27.85,150,17/02/2022 13:01
25/02/2022 07:00,,26.9,150,26.84,150,17/02/2022 13:01
25/02/2022 08:00,,27.03,145,26.84,150,17/02/2022 13:01
25/02/2022 09:00,,25.9,115,25.98,130,17/02/2022 13:01
25/02/2022 10:00,,25.9,115,25.98,130,17/02/2022 13:01
25/02/2022 11:00,,25.9,115,25.98,130,17/02/2022 13:01
25/02/2022 12:00,,25.9,115,25.98,130,17/02/2022 13:01
25/02/2022 13:00,,25.9,115,25.98,130,17/02/2022 13:01
25/02/2022 14:00,,25.9,115,25.98,130,17/02/2022 13:01
25/02/2022 15:00,,25.9,115,25.98,130,17/02/2022 13:01
25/02/2022 16:00,,25.9,115,25.98,130,17/02/2022 13:01
25/02/2022 17:00,,25.9,115,25.98,130,17/02/2022 13:01
25/02/2022 18:00,,25.9,115,25.98,130,17/02/2022 13:01
25/02/2022 19:00,,25.9,115,26.21,130,17/02/2022 13:01
25/02/2022 20:00,,25.9,115,26.21,130,17/02/2022 13:01
25/02/2022 21:00,,26.21,135,26.84,150,17/02/2022 13:01
25/02/2022 22:00,,26.27,115,27.33,140,17/02/2022 13:01
25/02/2022 23:00,,26.27,115,27.33,140,17/02/2022 13:01
26/02/2022 00:00,,23.27,130,24.63,130,24/02/2022 13:00
26/02/2022 01:00,,0,0,0,0,24/02/2022 13:00
26/02/2022 02:00,,0,0,0,0,24/02/2022 13:00
26/02/2022 03:00,,0,0,0,0,24/02/2022 13:00
26/02/2022 04:00,,0,0,0,0,24/02/2022 13:00
26/02/2022 05:00,,23.05,130,23.16,115,24/02/2022 13:00
26/02/2022 06:00,,23.05,130,23.16,115,24/02/2022 13:00
26/02/2022 07:00,,23.05,130,23.67,140,24/02/2022 13:00
26/02/2022 08:00,,23.25,140,23.45,140,24/02/2022 13:00
26/02/2022 09:00,,23.25,140,23.28,140,24/02/2022 13:00
26/02/2022 10:00,,23.25,140,23.28,140,24/02/2022 13:00
26/02/2022 11:00,,23.25,140,23.28,140,24/02/2022 13:00
26/02/2022 12:00,,23.25,140,23.28,140,24/02/2022 13:00
26/02/2022 13:00,,23.25,140,23.28,140,24/02/2022 13:00
26/02/2022 14:00,,23.25,140,23.28,140,24/02/2022 13:00
26/02/2022 15:00,,23.25,140,23.28,140,24/02/2022 13:00
26/02/2022 16:00,,23.25,140,23.28,140,24/02/2022 13:00
26/02/2022 17:00,,23.25,140,23.28,140,24/02/2022 13:00
26/02/2022 18:00,,23.25,140,23.28,140,24/02/2022 13:00
26/02/2022 19:00,,23.25,140,23.45,140,24/02/2022 13:00
26/02/2022 20:00,,23.05,130,23.45,140,24/02/2022 13:00
26/02/2022 21:00,,23.05,130,23.45,140,24/02/2022 13:00
26/02/2022 22:00,,23.05,130,23.81,115,24/02/2022 13:00
26/02/2022 23:00,,23.05,130,23.81,115,24/02/2022 13:00
27/02/2022 00:00,,23.27,130,25.09,130,24/02/2022 13:00
27/02/2022 01:00,,0,0,0,0,24/02/2022 13:00
27/02/2022 02:00,,0,0,0,0,24/02/2022 13:00
27/02/2022 03:00,,0,0,0,0,24/02/2022 13:00
27/02/2022 04:00,,0,0,0,0,24/02/2022 13:00
27/02/2022 05:00,,23.05,130,24.6,115,24/02/2022 13:00
27/02/2022 06:00,,23.05,130,24.6,115,24/02/2022 13:00
27/02/2022 07:00,,23.05,130,24.85,140,24/02/2022 13:00
27/02/2022 08:00,,23.25,140,24.53,140,24/02/2022 13:00
27/02/2022 09:00,,23.25,140,24.35,140,24/02/2022 13:00
27/02/2022 10:00,,23.25,140,24.35,140,24/02/2022 13:00
27/02/2022 11:00,,23.25,140,23.28,140,24/02/2022 13:00
27/02/2022 12:00,,23.25,140,23.28,140,24/02/2022 13:00
27/02/2022 13:00,,23.25,140,23.28,140,24/02/2022 13:00
27/02/2022 14:00,,23.25,140,24.35,140,24/02/2022 13:00
27/02/2022 15:00,,23.25,140,24.35,140,24/02/2022 13:00
27/02/2022 16:00,,23.25,140,24.35,140,24/02/2022 13:00
27/02/2022 17:00,,23.25,140,24.35,140,24/02/2022 13:00
27/02/2022 18:00,,23.25,140,24.35,140,24/02/2022 13:00
27/02/2022 19:00,,23.25,140,24.53,140,24/02/2022 13:00
27/02/2022 20:00,,23.05,130,24.53,140,24/02/2022 13:00
27/02/2022 21:00,,23.05,130,24.53,140,24/02/2022 13:00
27/02/2022 22:00,,23.05,130,24.87,130,24/02/2022 13:00
27/02/2022 23:00,,23.05,130,24.87,130,24/02/2022 13:00
28/02/2022 00:00,,23.31,130,24.95,130,24/02/2022 13:00
28/02/2022 01:00,,0,0,0,0,24/02/2022 13:00
28/02/2022 02:00,,0,0,0,0,24/02/2022 13:00
28/02/2022 03:00,,0,0,0,0,24/02/2022 13:00
28/02/2022 04:00,,0,0,0,0,24/02/2022 13:00
28/02/2022 05:00,,24.27,170,24.35,170,24/02/2022 13:00
28/02/2022 06:00,,24.27,170,24.35,170,24/02/2022 13:00
28/02/2022 07:00,,24.27,170,24.35,170,24/02/2022 13:00
28/02/2022 08:00,,24.27,170,24.35,170,24/02/2022 13:00
28/02/2022 09:00,,23.3,140,23.33,140,24/02/2022 13:00
28/02/2022 10:00,,23.3,140,23.33,140,24/02/2022 13:00
28/02/2022 11:00,,23.3,140,23.33,140,24/02/2022 13:00
28/02/2022 12:00,,23.3,140,23.33,140,24/02/2022 13:00
28/02/2022 13:00,,23.3,140,23.33,140,24/02/2022 13:00
28/02/2022 14:00,,23.3,140,23.33,140,24/02/2022 13:00
28/02/2022 15:00,,23.3,140,23.33,140,24/02/2022 13:00
28/02/2022 16:00,,23.3,140,23.33,140,24/02/2022 13:00
28/02/2022 17:00,,23.3,140,23.33,140,24/02/2022 13:00
28/02/2022 18:00,,23.3,140,23.33,140,24/02/2022 13:00
28/02/2022 19:00,,23.3,140,23.51,140,24/02/2022 13:00
28/02/2022 20:00,,23.3,140,23.51,140,24/02/2022 13:00
28/02/2022 21:00,,23.3,140,24.2,170,24/02/2022 13:00
28/02/2022 22:00,,23.3,140,24.2,170,24/02/2022 13:00
28/02/2022 23:00,,23.3,140,24.2,170,24/02/2022 13:00
01/03/2022 00:00,,23.31,130,24.95,130,24/02/2022 13:01
01/03/2022 01:00,,0,0,0,0,24/02/2022 13:01
01/03/2022 02:00,,0,0,0,0,24/02/2022 13:01
01/03/2022 03:00,,0,0,0,0,24/02/2022 13:01
01/03/2022 04:00,,0,0,0,0,24/02/2022 13:01
01/03/2022 05:00,,24.27,170,24.35,170,24/02/2022 13:01
01/03/2022 06:00,,24.27,170,24.35,170,24/02/2022 13:01
01/03/2022 07:00,,24.27,170,24.35,170,24/02/2022 13:01
01/03/2022 08:00,,24.27,170,24.35,170,24/02/2022 13:01
01/03/2022 09:00,,23.3,140,23.33,140,24/02/2022 13:01
01/03/2022 10:00,,23.3,140,23.33,140,24/02/2022 13:01
01/03/2022 11:00,,23.3,140,23.33,140,24/02/2022 13:01
01/03/2022 12:00,,23.31,130,23.34,130,24/02/2022 13:01
01/03/2022 13:00,,23.31,130,23.34,130,24/02/2022 13:01
01/03/2022 14:00,,23.31,130,23.34,130,24/02/2022 13:01
01/03/2022 15:00,,23.3,140,23.33,140,24/02/2022 13:01
01/03/2022 16:00,,23.3,140,23.33,140,24/02/2022 13:01
01/03/2022 17:00,,23.3,140,23.33,140,24/02/2022 13:01
01/03/2022 18:00,,23.3,140,23.33,140,24/02/2022 13:01
01/03/2022 19:00,,23.19,130,23.51,140,24/02/2022 13:01
01/03/2022 20:00,,23.19,130,23.51,140,24/02/2022 13:01
01/03/2022 21:00,,23.19,130,24.2,170,24/02/2022 13:01
01/03/2022 22:00,,25.54,110,24.64,170,24/02/2022 13:01
01/03/2022 23:00,,25.54,110,24.64,170,24/02/2022 13:01
02/03/2022 00:00,,23.31,130,24.49,130,24/02/2022 13:01
02/03/2022 01:00,,0,0,0,0,24/02/2022 13:01
02/03/2022 02:00,,0,0,0,0,24/02/2022 13:01
02/03/2022 03:00,,0,0,0,0,24/02/2022 13:01
02/03/2022 04:00,,0,0,0,0,24/02/2022 13:01
02/03/2022 05:00,,24.27,170,24.35,170,24/02/2022 13:01
02/03/2022 06:00,,24.27,170,24.35,170,24/02/2022 13:01
02/03/2022 07:00,,24.27,170,24.35,170,24/02/2022 13:01
02/03/2022 08:00,,24.27,170,24.35,170,24/02/2022 13:01
02/03/2022 09:00,,23.3,140,23.33,140,24/02/2022 13:01
02/03/2022 10:00,,23.3,140,23.33,140,24/02/2022 13:01
02/03/2022 11:00,,23.3,140,23.33,140,24/02/2022 13:01
02/03/2022 12:00,,23.3,140,23.33,140,24/02/2022 13:01
02/03/2022 13:00,,23.3,140,23.33,140,24/02/2022 13:01
02/03/2022 14:00,,23.3,140,23.33,140,24/02/2022 13:01
02/03/2022 15:00,,23.3,140,23.33,140,24/02/2022 13:01
02/03/2022 16:00,,23.3,140,23.33,140,24/02/2022 13:01
02/03/2022 17:00,,23.3,140,23.33,140,24/02/2022 13:01
02/03/2022 18:00,,23.3,140,23.33,140,24/02/2022 13:01
02/03/2022 19:00,,23.3,140,23.51,140,24/02/2022 13:01
02/03/2022 20:00,,23.3,140,23.51,140,24/02/2022 13:01
02/03/2022 21:00,,23.3,140,24.2,170,24/02/2022 13:01
02/03/2022 22:00,,23.3,140,24.2,170,24/02/2022 13:01
02/03/2022 23:00,,23.3,140,24.2,170,24/02/2022 13:01
03/03/2022 00:00,,23.31,130,24.49,130,24/02/2022 13:01
03/03/2022 01:00,,0,0,0,0,24/02/2022 13:01
03/03/2022 02:00,,0,0,0,0,24/02/2022 13:01
03/03/2022 03:00,,0,0,0,0,24/02/2022 13:01
03/03/2022 04:00,,0,0,0,0,24/02/2022 13:01
03/03/2022 05:00,,24.27,170,24.35,170,24/02/2022 13:01
03/03/2022 06:00,,24.27,170,24.35,170,24/02/2022 13:01
03/03/2022 07:00,,24.27,170,24.35,170,24/02/2022 13:01
03/03/2022 08:00,,24.27,170,24.35,170,24/02/2022 13:01
03/03/2022 09:00,,23.3,140,23.33,140,24/02/2022 13:01
03/03/2022 10:00,,23.3,140,23.33,140,24/02/2022 13:01
03/03/2022 11:00,,23.3,140,23.33,140,24/02/2022 13:01
03/03/2022 12:00,,23.3,140,23.33,140,24/02/2022 13:01
03/03/2022 13:00,,23.3,140,23.33,140,24/02/2022 13:01
03/03/2022 14:00,,23.3,140,23.33,140,24/02/2022 13:01
03/03/2022 15:00,,23.3,140,23.33,140,24/02/2022 13:01
03/03/2022 16:00,,23.3,140,23.33,140,24/02/2022 13:01
03/03/2022 17:00,,23.3,140,23.33,140,24/02/2022 13:01
03/03/2022 18:00,,23.19,130,23.42,130,24/02/2022 13:01
03/03/2022 19:00,,23.19,130,23.42,130,24/02/2022 13:01
03/03/2022 20:00,,23.19,130,23.42,130,24/02/2022 13:01
03/03/2022 21:00,,23.19,130,24.26,175,24/02/2022 13:01
03/03/2022 22:00,,23.19,130,24.26,175,24/02/2022 13:01
03/03/2022 23:00,,23.19,130,24.26,175,24/02/2022 13:01
04/03/2022 00:00,,23.31,130,24.03,130,24/02/2022 13:01
04/03/2022 01:00,,0,0,0,0,24/02/2022 13:01
04/03/2022 02:00,,0,0,0,0,24/02/2022 13:01
04/03/2022 03:00,,0,0,0,0,24/02/2022 13:01
04/03/2022 04:00,,0,0,0,0,24/02/2022 13:01
04/03/2022 05:00,,24.35,175,24.6,175,24/02/2022 13:01
04/03/2022 06:00,,24.35,175,24.6,175,24/02/2022 13:01
04/03/2022 07:00,,24.35,175,24.6,175,24/02/2022 13:01
04/03/2022 08:00,,24.35,175,24.6,175,24/02/2022 13:01
04/03/2022 09:00,,23.19,130,23.19,130,24/02/2022 13:01
04/03/2022 10:00,,23.19,130,23.19,130,24/02/2022 13:01
04/03/2022 11:00,,23.19,130,23.19,130,24/02/2022 13:01
04/03/2022 12:00,,23.19,130,23.19,130,24/02/2022 13:01
04/03/2022 13:00,,23.19,130,23.19,130,24/02/2022 13:01
04/03/2022 14:00,,23.19,130,23.19,130,24/02/2022 13:01
04/03/2022 15:00,,23.19,130,23.19,130,24/02/2022 13:01
04/03/2022 16:00,,23.19,130,23.19,130,24/02/2022 13:01
04/03/2022 17:00,,23.19,130,23.19,130,24/02/2022 13:01
04/03/2022 18:00,,23.19,130,23.19,130,24/02/2022 13:01
04/03/2022 19:00,,23.19,130,23.42,130,24/02/2022 13:01
04/03/2022 20:00,,23.19,130,23.42,130,24/02/2022 13:01
04/03/2022 21:00,,23.19,130,24.26,175,24/02/2022 13:01
04/03/2022 22:00,,23.19,130,24.26,175,24/02/2022 13:01
04/03/2022 23:00,,23.19,130,24.26,175,24/02/2022 13:01
05/03/2022 00:00,,23.32,130,23.32,130,03/03/2022 13:00
05/03/2022 01:00,,0,0,0,0,03/03/2022 13:00
05/03/2022 02:00,,0,0,0,0,03/03/2022 13:00
05/03/2022 03:00,,0,0,0,0,03/03/2022 13:00
05/03/2022 04:00,,0,0,0,0,03/03/2022 13:00
05/03/2022 05:00,,23.22,130,22.72,115,03/03/2022 13:00
05/03/2022 06:00,,23.22,130,22.72,115,03/03/2022 13:00
05/03/2022 07:00,,23.22,130,23.31,140,03/03/2022 13:00
05/03/2022 08:00,,23.22,130,23.31,140,03/03/2022 13:00
05/03/2022 09:00,,23.22,130,23.13,140,03/03/2022 13:00
05/03/2022 10:00,,23.22,130,23.13,140,03/03/2022 13:00
05/03/2022 11:00,,23.22,130,23.13,140,03/03/2022 13:00
05/03/2022 12:00,,23.22,130,23.13,140,03/03/2022 13:00
05/03/2022 13:00,,23.22,130,23.13,140,03/03/2022 13:00
05/03/2022 14:00,,23.22,130,23.13,140,03/03/2022 13:00
05/03/2022 15:00,,23.22,130,23.13,140,03/03/2022 13:00
05/03/2022 16:00,,23.22,130,23.13,140,03/03/2022 13:00
05/03/2022 17:00,,23.22,130,23.13,140,03/03/2022 13:00
05/03/2022 18:00,,23.22,130,23.13,140,03/03/2022 13:00
05/03/2022 19:00,,23.22,130,23.31,140,03/03/2022 13:00
05/03/2022 20:00,,23.22,130,23.31,140,03/03/2022 13:00
05/03/2022 21:00,,23.22,130,23.31,140,03/03/2022 13:00
05/03/2022 22:00,,23.22,130,23.22,130,03/03/2022 13:00
05/03/2022 23:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 00:00,,23.32,130,23.32,130,03/03/2022 13:00
06/03/2022 01:00,,0,0,0,0,03/03/2022 13:00
06/03/2022 02:00,,0,0,0,0,03/03/2022 13:00
06/03/2022 03:00,,0,0,0,0,03/03/2022 13:00
06/03/2022 04:00,,0,0,0,0,03/03/2022 13:00
06/03/2022 05:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 06:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 07:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 08:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 09:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 10:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 11:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 12:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 13:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 14:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 15:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 16:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 17:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 18:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 19:00,,23.22,130,23.22,130,03/03/2022 13:00
06/03/2022 20:00,,23.22,130,23.37,115,03/03/2022 13:00
06/03/2022 21:00,,23.22,130,23.37,115,03/03/2022 13:00
06/03/2022 22:00,,23.22,130,23.37,115,03/03/2022 13:00
06/03/2022 23:00,,23.22,130,23.37,115,03/03/2022 13:00
07/03/2022 00:00,,23.18,130,23.07,130,03/03/2022 13:00
07/03/2022 01:00,,0,0,0,0,03/03/2022 13:00
07/03/2022 02:00,,0,0,0,0,03/03/2022 13:00
07/03/2022 03:00,,0,0,0,0,03/03/2022 13:00
07/03/2022 04:00,,0,0,0,0,03/03/2022 13:00
07/03/2022 05:00,,24.25,145,24.12,160,03/03/2022 13:00
07/03/2022 06:00,,24.25,145,24.12,160,03/03/2022 13:00
07/03/2022 07:00,,24.25,145,24.12,160,03/03/2022 13:00
07/03/2022 08:00,,24.25,145,24.12,160,03/03/2022 13:00
07/03/2022 09:00,,23.56,115,23.07,130,03/03/2022 13:00
07/03/2022 10:00,,23.56,115,23.07,130,03/03/2022 13:00
07/03/2022 11:00,,23.56,115,23.07,130,03/03/2022 13:00
07/03/2022 12:00,,23.56,115,23.07,130,03/03/2022 13:00
07/03/2022 13:00,,23.56,115,23.07,130,03/03/2022 13:00
07/03/2022 14:00,,23.56,115,23.07,130,03/03/2022 13:00
07/03/2022 15:00,,23.56,115,23.07,130,03/03/2022 13:00
07/03/2022 16:00,,23.56,115,23.07,130,03/03/2022 13:00
07/03/2022 17:00,,23.56,115,23.07,130,03/03/2022 13:00
07/03/2022 18:00,,23.56,115,23.07,130,03/03/2022 13:00
07/03/2022 19:00,,23.56,115,23.07,130,03/03/2022 13:00
07/03/2022 20:00,,22.91,115,23.07,130,03/03/2022 13:00
07/03/2022 21:00,,22.91,115,23.85,145,03/03/2022 13:00
07/03/2022 22:00,,23.07,130,23.85,145,03/03/2022 13:00
07/03/2022 23:00,,23.07,130,23.85,145,03/03/2022 13:00
08/03/2022 00:00,,23.18,130,23.07,130,03/03/2022 13:01
08/03/2022 01:00,,0,0,0,0,03/03/2022 13:01
08/03/2022 02:00,,0,0,0,0,03/03/2022 13:01
08/03/2022 03:00,,0,0,0,0,03/03/2022 13:01
08/03/2022 04:00,,0,0,0,0,03/03/2022 13:01
08/03/2022 05:00,,23.79,160,23.87,160,03/03/2022 13:01
08/03/2022 06:00,,23.79,160,23.87,160,03/03/2022 13:01
08/03/2022 07:00,,23.79,160,23.87,160,03/03/2022 13:01
08/03/2022 08:00,,24.25,145,23.58,140,03/03/2022 13:01
08/03/2022 09:00,,23.56,115,22.55,110,03/03/2022 13:01
08/03/2022 10:00,,23.56,115,22.55,110,03/03/2022 13:01
08/03/2022 11:00,,23.56,115,22.55,110,03/03/2022 13:01
08/03/2022 12:00,,23.56,115,22.55,110,03/03/2022 13:01
08/03/2022 13:00,,23.56,115,22.55,110,03/03/2022 13:01
08/03/2022 14:00,,23.56,115,22.55,110,03/03/2022 13:01
08/03/2022 15:00,,23.56,115,22.55,110,03/03/2022 13:01
08/03/2022 16:00,,23.56,115,22.55,110,03/03/2022 13:01
08/03/2022 17:00,,23.07,130,22.55,110,03/03/2022 13:01
08/03/2022 18:00,,23.07,130,22.55,110,03/03/2022 13:01
08/03/2022 19:00,,23.07,130,22.55,110,03/03/2022 13:01
08/03/2022 20:00,,23.07,130,23.07,130,03/03/2022 13:01
08/03/2022 21:00,,23.07,130,23.38,140,03/03/2022 13:01
08/03/2022 22:00,,23.07,130,23.38,140,03/03/2022 13:01
08/03/2022 23:00,,23.07,130,23.38,140,03/03/2022 13:01
09/03/2022 00:00,,23.18,130,23.07,130,03/03/2022 13:01
09/03/2022 01:00,,0,0,0,0,03/03/2022 13:01
09/03/2022 02:00,,0,0,0,0,03/03/2022 13:01
09/03/2022 03:00,,0,0,0,0,03/03/2022 13:01
09/03/2022 04:00,,0,0,0,0,03/03/2022 13:01
09/03/2022 05:00,,23.79,160,24.12,160,03/03/2022 13:01
09/03/2022 06:00,,23.79,160,24.12,160,03/03/2022 13:01
09/03/2022 07:00,,23.79,160,24.12,160,03/03/2022 13:01
09/03/2022 08:00,,23.79,160,24.12,160,03/03/2022 13:01
09/03/2022 09:00,,23.07,130,23.07,130,03/03/2022 13:01
09/03/2022 10:00,,23.07,130,23.07,130,03/03/2022 13:01
09/03/2022 11:00,,22.91,115,23.07,130,03/03/2022 13:01
09/03/2022 12:00,,22.91,115,23.07,130,03/03/2022 13:01
09/03/2022 13:00,,22.91,115,23.07,130,03/03/2022 13:01
09/03/2022 14:00,,22.91,115,23.07,130,03/03/2022 13:01
09/03/2022 15:00,,22.91,115,23.07,130,03/03/2022 13:01
09/03/2022 16:00,,22.91,115,23.07,130,03/03/2022 13:01
09/03/2022 17:00,,23.07,130,23.07,130,03/03/2022 13:01
09/03/2022 18:00,,23.07,130,23.07,130,03/03/2022 13:01
09/03/2022 19:00,,23.07,130,23.07,130,03/03/2022 13:01
09/03/2022 20:00,,23.07,130,23.07,130,03/03/2022 13:01
09/03/2022 21:00,,23.07,130,23.85,145,03/03/2022 13:01
09/03/2022 22:00,,23.07,130,23.85,145,03/03/2022 13:01
09/03/2022 23:00,,23.07,130,23.85,145,03/03/2022 13:01
10/03/2022 00:00,,23.18,130,23.07,130,03/03/2022 13:01
10/03/2022 01:00,,0,0,0,0,03/03/2022 13:01
10/03/2022 02:00,,0,0,0,0,03/03/2022 13:01
10/03/2022 03:00,,0,0,0,0,03/03/2022 13:01
10/03/2022 04:00,,0,0,0,0,03/03/2022 13:01
10/03/2022 05:00,,23.79,160,24,155,03/03/2022 13:01
10/03/2022 06:00,,23.79,160,24,155,03/03/2022 13:01
10/03/2022 07:00,,23.79,160,24,155,03/03/2022 13:01
10/03/2022 08:00,,23.74,145,24,155,03/03/2022 13:01
10/03/2022 09:00,,22.91,115,23.07,130,03/03/2022 13:01
10/03/2022 10:00,,22.91,115,23.07,130,03/03/2022 13:01
10/03/2022 11:00,,22.91,115,23.07,130,03/03/2022 13:01
10/03/2022 12:00,,22.91,115,23.07,130,03/03/2022 13:01
10/03/2022 13:00,,22.91,115,23.07,130,03/03/2022 13:01
10/03/2022 14:00,,22.91,115,23.07,130,03/03/2022 13:01
10/03/2022 15:00,,22.91,115,23.07,130,03/03/2022 13:01
10/03/2022 16:00,,22.91,115,23.07,130,03/03/2022 13:01
10/03/2022 17:00,,22.91,115,23.07,130,03/03/2022 13:01
10/03/2022 18:00,,22.91,115,23.07,130,03/03/2022 13:01
10/03/2022 19:00,,22.91,115,23.07,130,03/03/2022 13:01
10/03/2022 20:00,,23.07,130,23.07,130,03/03/2022 13:01
10/03/2022 21:00,,23.07,130,23.85,145,03/03/2022 13:01
10/03/2022 22:00,,23.07,130,23.85,145,03/03/2022 13:01
10/03/2022 23:00,,23.07,130,23.85,145,03/03/2022 13:01
11/03/2022 00:00,,23.36,130,23.26,130,04/03/2022 11:46
11/03/2022 01:00,,0,0,0,0,04/03/2022 11:46
11/03/2022 02:00,,0,0,0,0,04/03/2022 11:46
11/03/2022 03:00,,0,0,0,0,04/03/2022 11:46
11/03/2022 04:00,,0,0,0,0,04/03/2022 11:46
11/03/2022 05:00,,23.95,160,24.21,155,04/03/2022 11:46
11/03/2022 06:00,,23.95,160,24.21,155,04/03/2022 11:46
11/03/2022 07:00,,23.95,160,24.21,155,04/03/2022 11:46
11/03/2022 08:00,,23.88,145,24.21,155,04/03/2022 11:46
11/03/2022 09:00,,23.09,115,23.26,130,04/03/2022 11:46
11/03/2022 10:00,,23.09,115,23.26,130,04/03/2022 11:46
11/03/2022 11:00,,23.09,115,23.26,130,04/03/2022 11:46
11/03/2022 12:00,,23.09,115,23.26,130,04/03/2022 11:46
11/03/2022 13:00,,23.09,115,23.26,130,04/03/2022 11:46
11/03/2022 14:00,,23.09,115,23.26,130,04/03/2022 11:46
11/03/2022 15:00,,23.09,115,23.26,130,04/03/2022 11:46
11/03/2022 16:00,,23.09,115,23.26,130,04/03/2022 11:46
11/03/2022 17:00,,23.26,130,23.26,130,04/03/2022 11:46
11/03/2022 18:00,,23.26,130,23.26,130,04/03/2022 11:46
11/03/2022 19:00,,23.26,130,23.26,130,04/03/2022 11:46
11/03/2022 20:00,,23.26,130,23.26,130,04/03/2022 11:46
11/03/2022 21:00,,23.26,130,24.05,145,04/03/2022 11:46
11/03/2022 22:00,,23.26,130,24.05,145,04/03/2022 11:46
11/03/2022 23:00,,23.26,130,24.05,145,04/03/2022 11:46
12/03/2022 00:00,,19.95,135,20.16,135,10/03/2022 13:00
12/03/2022 01:00,,0,0,0,0,10/03/2022 13:00
12/03/2022 02:00,,0,0,0,0,10/03/2022 13:00
12/03/2022 03:00,,0,0,0,0,10/03/2022 13:00
12/03/2022 04:00,,0,0,0,0,10/03/2022 13:00
12/03/2022 05:00,,19.93,135,18.57,105,10/03/2022 13:00
12/03/2022 06:00,,19.93,135,18.74,115,10/03/2022 13:00
12/03/2022 07:00,,19.93,135,19.86,140,10/03/2022 13:00
12/03/2022 08:00,,19.51,130,19.86,140,10/03/2022 13:00
12/03/2022 09:00,,19.51,130,19.86,140,10/03/2022 13:00
12/03/2022 10:00,,19.51,130,19.86,140,10/03/2022 13:00
12/03/2022 11:00,,19.51,130,19.68,140,10/03/2022 13:00
12/03/2022 12:00,,19.51,130,19.68,140,10/03/2022 13:00
12/03/2022 13:00,,19.51,130,19.68,140,10/03/2022 13:00
12/03/2022 14:00,,19.51,130,19.86,140,10/03/2022 13:00
12/03/2022 15:00,,19.51,130,19.86,140,10/03/2022 13:00
12/03/2022 16:00,,19.51,130,19.86,140,10/03/2022 13:00
